run,final_return_pct,max_dd_pct
621,39.07975591261859,-8.877929390938643
622,22.70939093340043,-17.699595031009785
623,65.13793772769914,-9.126524650905488
624,51.45426691447656,-8.6093391976937
625,64.84896357484966,-5.670566045442593
626,23.89887236561721,-14.638142108510543
627,53.30794022024526,-6.328398173721617
628,7.819312741188922,-17.539371450507836
629,43.74041359163008,-13.813971461686025
630,24.130396682419963,-12.647653460780194
631,45.30150856013368,-12.975573314532163
632,38.2110688734695,-13.807366569444014
633,10.443480237103264,-16.767540904186696
634,25.54956256249039,-8.674651144833334
635,37.411919124512494,-13.974400911904738
636,10.714662677544418,-14.192063894528095
637,-4.069912418012045,-19.735678098577647
638,27.54326421196098,-11.44289938844485
639,14.830323359720342,-16.33049692768931
640,27.894340935122575,-16.433940254262446
641,62.692125828559384,-9.73766602242867
642,26.924726032891442,-12.59090662759127
643,62.7490727733037,-6.466450332257989
644,60.64455061805185,-11.518640988800065
645,54.925517838757074,-7.3463766145320575
646,29.09776651873177,-9.14519855726451
647,22.27474690252005,-9.753613441224562
648,-5.358595749404826,-16.899747175813516
649,43.81463298390147,-9.003330068747495
650,75.43531100012386,-9.38895099398579
651,26.75117996136929,-9.723020154575524
652,34.43270599820425,-16.02475700907545
653,18.31368054706022,-9.63661185146487
654,15.9865844863184,-15.471516955461272
655,46.37905837227323,-12.505765516000334
656,12.821437039184836,-25.121281192719735
657,53.214023055365885,-13.672851233729599
658,45.5320711925749,-7.716136146116803
659,40.33259890156451,-14.614664346511852
660,-3.6577198230780983,-22.392549854235057
661,0.8961301806857502,-25.727104663372614
662,81.02570310555404,-5.2746856047042545
663,34.16355218787916,-15.610965532647803
664,58.29456454792605,-6.561352951740496
665,3.4627988711925184,-19.72342666793284
666,40.247419870831045,-14.145362971200537
667,54.741469131115906,-10.973964288753136
668,24.352829933071106,-12.982330545653797
669,17.896487188187194,-12.659820030410362
670,50.70585583365703,-10.728282375658393
671,39.07492313071277,-9.755924883269918
672,4.034321628164794,-15.77239188064995
673,43.97062165571721,-11.907490122532671
674,18.85149478079695,-10.463218207356705
675,13.466958335903477,-9.063017168732546
676,60.92037222750304,-6.441443205352182
677,50.659760031044996,-6.466450332257989
678,52.07600036094539,-13.009042263067471
679,47.375532149260714,-8.239705769373284
680,30.899363020847947,-13.252314193294879
681,50.48121000614489,-7.000317266833534
682,-0.5840649997011949,-27.368324061686245
683,9.073653325966124,-20.33140893555252
684,-12.50303780347295,-18.83529548241466
685,32.01889519627774,-7.872426912237318
686,72.10121648270713,-7.7161361461167814
687,14.33163121220451,-12.774586045781856
688,4.881769630052313,-17.17693361105911
689,24.2623639515549,-13.132738258096
690,19.810667729730767,-13.41860353881601
691,33.111124926469856,-8.194027711053275
692,54.65611812677786,-8.573076974494809
693,15.492380980095932,-9.799665115152544
694,28.10444995078072,-11.505320752467052
695,35.86067790234346,-20.144187964788884
696,24.46369711324361,-15.781141853517578
697,-12.534721643597402,-20.723977703166785
698,17.749862852084707,-16.483717942598332
699,11.837509653459977,-12.752796807911116
700,38.30968763925502,-15.103553243892708
701,14.702190895068368,-17.043528934003703
702,2.059179574327641,-22.41523996613467
703,48.79827305789832,-8.737336698355724
704,44.99151365583878,-18.513832557135636
705,7.773067897688812,-25.858809007306515
706,-4.386999539752234,-18.05576155271237
707,34.34483254029912,-11.26162990210171
708,20.235155167318442,-14.940679904557886
709,89.44993484578143,-4.120443904152015
710,-1.0058604906048485,-25.62607931283636
711,2.7601151535548984,-20.504334744142028
712,47.27482205235949,-5.599446690441079
713,35.99970645622459,-11.529079202196224
714,59.12852709967047,-6.526911843969929
715,18.8005122286536,-17.143890595290635
716,50.08579695923488,-10.409306827124576
717,2.2828001746620474,-12.514750865520385
718,35.71364673252493,-11.091424169227238
719,34.13497783347539,-7.716136146116803
720,86.96056884792142,-4.120443904152015
721,-24.386815510526027,-28.966519207745478
722,19.716244804940875,-8.885116324451591
723,11.15020509735385,-23.096298759196788
